count,points
168,"[{""x"": 317.729, ""y"": 156.719}, {""x"": 296.53, ""y"": 122.65}, {""x"": 268.517, ""y"": 105.237}, {""x"": 228.391, ""y"": 128.707}, {""x"": 214.006, ""y"": 115.079}, {""x"": 214.006, ""y"": 137.035}, {""x"": 193.565, ""y"": 147.634}, {""x"": 154.953, ""y"": 184.732}, {""x"": 139.811, ""y"": 202.902}, {""x"": 145.11, ""y"": 230.158}, {""x"": 136.025, ""y"": 252.114}, {""x"": 148.139, ""y"": 294.511}, {""x"": 174.637, ""y"": 337.666}, {""x"": 195.079, ""y"": 339.18}, {""x"": 221.577, ""y"": 342.965}, {""x"": 307.886, ""y"": 265.741}, {""x"": 335.899, ""y"": 230.158}, {""x"": 329.842, ""y"": 189.274}, {""x"": 315.457, ""y"": 153.691}]"
169,"[{""x"": 318.486, ""y"": 155.205}, {""x"": 302.587, ""y"": 127.95}, {""x"": 286.688, ""y"": 112.05}, {""x"": 269.274, ""y"": 105.994}, {""x"": 229.905, ""y"": 128.707}, {""x"": 216.278, ""y"": 115.836}, {""x"": 211.735, ""y"": 134.006}, {""x"": 186.751, ""y"": 152.934}, {""x"": 153.438, ""y"": 186.246}, {""x"": 138.297, ""y"": 202.902}, {""x"": 142.082, ""y"": 226.372}, {""x"": 136.025, ""y"": 243.785}, {""x"": 139.811, ""y"": 280.883}, {""x"": 152.681, ""y"": 303.596}, {""x"": 166.309, ""y"": 327.066}, {""x"": 182.208, ""y"": 336.909}, {""x"": 198.864, ""y"": 338.423}, {""x"": 219.306, ""y"": 343.722}, {""x"": 285.174, ""y"": 286.183}, {""x"": 323.028, ""y"": 246.814}, {""x"": 337.413, ""y"": 224.101}, {""x"": 329.085, ""y"": 183.975}, {""x"": 317.728, ""y"": 155.962}]"
170,"[{""x"": 210.221, ""y"": 135.52}, {""x"": 135.268, ""y"": 204.416}, {""x"": 142.839, ""y"": 227.886}, {""x"": 137.539, ""y"": 252.114}, {""x"": 151.924, ""y"": 311.924}, {""x"": 171.609, ""y"": 333.123}, {""x"": 206.435, ""y"": 340.694}, {""x"": 220.063, ""y"": 342.965}, {""x"": 333.628, ""y"": 230.158}, {""x"": 332.114, ""y"": 195.331}, {""x"": 313.943, ""y"": 146.12}, {""x"": 286.688, ""y"": 109.022}, {""x"": 262.461, ""y"": 105.994}, {""x"": 226.12, ""y"": 127.95}, {""x"": 217.792, ""y"": 113.565}, {""x"": 206.435, ""y"": 118.107}, {""x"": 211.735, ""y"": 134.763}]"
171,"[{""x"": 307.886, ""y"": 139.306}, {""x"": 282.145, ""y"": 107.508}, {""x"": 257.161, ""y"": 105.237}, {""x"": 230.662, ""y"": 126.435}, {""x"": 207.95, ""y"": 115.836}, {""x"": 213.249, ""y"": 134.006}, {""x"": 189.779, ""y"": 145.363}, {""x"": 153.438, ""y"": 178.675}, {""x"": 138.297, ""y"": 203.659}, {""x"": 139.811, ""y"": 230.915}, {""x"": 136.025, ""y"": 248.328}, {""x"": 145.11, ""y"": 295.268}, {""x"": 166.309, ""y"": 328.58}, {""x"": 198.864, ""y"": 341.451}, {""x"": 220.82, ""y"": 343.722}, {""x"": 314.7, ""y"": 255.899}, {""x"": 335.142, ""y"": 230.158}, {""x"": 327.571, ""y"": 185.489}, {""x"": 304.858, ""y"": 134.763}]"
172,"[{""x"": 320, ""y"": 168.833}, {""x"": 301.83, ""y"": 131.735}, {""x"": 280.631, ""y"": 107.508}, {""x"": 257.918, ""y"": 104.479}, {""x"": 225.363, ""y"": 129.464}, {""x"": 210.978, ""y"": 115.079}, {""x"": 207.95, ""y"": 135.521}, {""x"": 188.265, ""y"": 146.12}, {""x"": 161.009, ""y"": 172.618}, {""x"": 139.054, ""y"": 201.388}, {""x"": 139.811, ""y"": 228.644}, {""x"": 136.782, ""y"": 254.385}, {""x"": 139.054, ""y"": 283.155}, {""x"": 151.924, ""y"": 314.953}, {""x"": 168.58, ""y"": 331.609}, {""x"": 204.164, ""y"": 343.722}, {""x"": 220.82, ""y"": 340.694}, {""x"": 260.189, ""y"": 305.11}, {""x"": 289.716, ""y"": 273.312}, {""x"": 320, ""y"": 243.785}, {""x"": 332.114, ""y"": 223.344}, {""x"": 329.085, ""y"": 193.06}, {""x"": 317.729, ""y"": 167.318}]"
173,"[{""x"": 204.164, ""y"": 137.035}, {""x"": 179.937, ""y"": 149.905}, {""x"": 132.24, ""y"": 204.416}, {""x"": 137.539, ""y"": 233.943}, {""x"": 129.211, ""y"": 247.571}, {""x"": 136.782, ""y"": 286.183}, {""x"": 155.71, ""y"": 324.038}, {""x"": 167.066, ""y"": 337.666}, {""x"": 192.808, ""y"": 342.208}, {""x"": 214.006, ""y"": 348.265}, {""x"": 330.599, ""y"": 233.943}, {""x"": 329.085, ""y"": 190.032}, {""x"": 303.344, ""y"": 134.763}, {""x"": 277.603, ""y"": 107.508}, {""x"": 258.675, ""y"": 102.208}, {""x"": 224.606, ""y"": 127.192}, {""x"": 213.249, ""y"": 115.079}, {""x"": 202.65, ""y"": 136.278}]"
174,"[{""x"": 310.158, ""y"": 155.962}, {""x"": 290.473, ""y"": 122.65}, {""x"": 265.489, ""y"": 101.451}, {""x"": 220.063, ""y"": 130.221}, {""x"": 207.95, ""y"": 116.593}, {""x"": 205.678, ""y"": 134.763}, {""x"": 184.479, ""y"": 143.849}, {""x"": 139.054, ""y"": 192.303}, {""x"": 131.483, ""y"": 210.473}, {""x"": 137.539, ""y"": 229.401}, {""x"": 129.211, ""y"": 252.114}, {""x"": 142.082, ""y"": 298.297}, {""x"": 163.281, ""y"": 334.637}, {""x"": 199.621, ""y"": 342.208}, {""x"": 214.006, ""y"": 346.751}, {""x"": 318.486, ""y"": 243.785}, {""x"": 329.085, ""y"": 222.587}, {""x"": 326.057, ""y"": 193.06}, {""x"": 307.13, ""y"": 150.662}]"
175,"[{""x"": 317.729, ""y"": 168.833}, {""x"": 295.016, ""y"": 128.707}, {""x"": 276.845, ""y"": 102.965}, {""x"": 255.647, ""y"": 102.965}, {""x"": 222.334, ""y"": 125.678}, {""x"": 205.678, ""y"": 113.565}, {""x"": 203.407, ""y"": 137.792}, {""x"": 182.208, ""y"": 146.877}, {""x"": 150.41, ""y"": 177.161}, {""x"": 132.24, ""y"": 201.388}, {""x"": 135.268, ""y"": 227.129}, {""x"": 129.211, ""y"": 246.814}, {""x"": 136.782, ""y"": 280.126}, {""x"": 153.438, ""y"": 321.009}, {""x"": 166.309, ""y"": 333.88}, {""x"": 195.836, ""y"": 341.451}, {""x"": 208.707, ""y"": 345.994}, {""x"": 226.877, ""y"": 335.394}, {""x"": 252.618, ""y"": 315.71}, {""x"": 296.53, ""y"": 265.741}, {""x"": 317.729, ""y"": 243.028}, {""x"": 329.085, ""y"": 221.83}, {""x"": 326.057, ""y"": 197.603}, {""x"": 315.457, ""y"": 166.562}]"
176,"[{""x"": 311.672, ""y"": 158.991}, {""x"": 283.659, ""y"": 116.593}, {""x"": 260.189, ""y"": 101.451}, {""x"": 219.306, ""y"": 128.707}, {""x"": 206.435, ""y"": 116.593}, {""x"": 203.407, ""y"": 135.521}, {""x"": 177.666, ""y"": 148.391}, {""x"": 126.183, ""y"": 207.445}, {""x"": 136.782, ""y"": 234.7}, {""x"": 126.94, ""y"": 259.685}, {""x"": 162.524, ""y"": 342.965}, {""x"": 193.565, ""y"": 345.994}, {""x"": 208.707, ""y"": 349.779}, {""x"": 230.662, ""y"": 334.637}, {""x"": 332.114, ""y"": 232.429}, {""x"": 309.401, ""y"": 155.962}]"
177,"[{""x"": 307.886, ""y"": 157.476}, {""x"": 287.445, ""y"": 120.379}, {""x"": 260.189, ""y"": 105.237}, {""x"": 217.035, ""y"": 129.464}, {""x"": 206.435, ""y"": 121.893}, {""x"": 204.921, ""y"": 137.035}, {""x"": 180.694, ""y"": 151.42}, {""x"": 141.325, ""y"": 197.603}, {""x"": 129.968, ""y"": 213.502}, {""x"": 135.268, ""y"": 229.401}, {""x"": 130.726, ""y"": 250.599}, {""x"": 134.511, ""y"": 283.912}, {""x"": 145.868, ""y"": 312.681}, {""x"": 163.281, ""y"": 334.637}, {""x"": 175.394, ""y"": 343.722}, {""x"": 192.05, ""y"": 345.237}, {""x"": 204.921, ""y"": 351.293}, {""x"": 223.091, ""y"": 341.451}, {""x"": 277.603, ""y"": 289.211}, {""x"": 306.372, ""y"": 252.114}, {""x"": 323.028, ""y"": 234.7}, {""x"": 327.571, ""y"": 200.631}, {""x"": 306.373, ""y"": 154.448}]"
178,"[{""x"": 311.672, ""y"": 168.076}, {""x"": 289.716, ""y"": 125.678}, {""x"": 263.218, ""y"": 106.751}, {""x"": 238.233, ""y"": 117.35}, {""x"": 220.063, ""y"": 130.978}, {""x"": 204.921, ""y"": 119.621}, {""x"": 203.407, ""y"": 139.306}, {""x"": 183.722, ""y"": 154.448}, {""x"": 152.681, ""y"": 182.461}, {""x"": 132.24, ""y"": 209.716}, {""x"": 136.782, ""y"": 234.7}, {""x"": 129.211, ""y"": 261.956}, {""x"": 142.082, ""y"": 307.382}, {""x"": 161.009, ""y"": 333.123}, {""x"": 171.609, ""y"": 343.722}, {""x"": 195.079, ""y"": 347.508}, {""x"": 210.978, ""y"": 350.536}, {""x"": 283.659, ""y"": 283.912}, {""x"": 315.457, ""y"": 247.571}, {""x"": 326.814, ""y"": 230.158}, {""x"": 323.028, ""y"": 199.117}, {""x"": 307.887, ""y"": 162.776}]"
179,"[{""x"": 309.401, ""y"": 158.991}, {""x"": 287.445, ""y"": 119.621}, {""x"": 260.946, ""y"": 105.994}, {""x"": 220.063, ""y"": 131.735}, {""x"": 204.921, ""y"": 122.65}, {""x"": 201.893, ""y"": 141.577}, {""x"": 176.909, ""y"": 155.205}, {""x"": 139.811, ""y"": 199.117}, {""x"": 131.483, ""y"": 215.016}, {""x"": 135.268, ""y"": 236.215}, {""x"": 129.211, ""y"": 258.17}, {""x"": 144.353, ""y"": 312.681}, {""x"": 163.281, ""y"": 341.451}, {""x"": 200.379, ""y"": 349.779}, {""x"": 213.249, ""y"": 355.836}, {""x"": 326.057, ""y"": 239.243}, {""x"": 326.057, ""y"": 199.874}, {""x"": 306.372, ""y"": 153.691}]"
180,"[{""x"": 310.915, ""y"": 165.047}, {""x"": 291.987, ""y"": 130.221}, {""x"": 276.845, ""y"": 115.836}, {""x"": 253.375, ""y"": 111.293}, {""x"": 222.334, ""y"": 137.792}, {""x"": 210.978, ""y"": 123.407}, {""x"": 203.407, ""y"": 143.849}, {""x"": 173.123, ""y"": 157.476}, {""x"": 145.868, ""y"": 192.303}, {""x"": 129.968, ""y"": 215.016}, {""x"": 138.297, ""y"": 240}, {""x"": 129.968, ""y"": 262.713}, {""x"": 141.325, ""y"": 302.082}, {""x"": 160.252, ""y"": 337.666}, {""x"": 189.779, ""y"": 348.265}, {""x"": 210.978, ""y"": 352.808}, {""x"": 253.375, ""y"": 317.224}, {""x"": 301.83, ""y"": 261.956}, {""x"": 322.271, ""y"": 237.729}, {""x"": 326.057, ""y"": 213.502}, {""x"": 321.514, ""y"": 187.003}, {""x"": 307.886, ""y"": 159.748}]"
181,"[{""x"": 310.915, ""y"": 162.019}, {""x"": 286.688, ""y"": 128.707}, {""x"": 270.032, ""y"": 114.322}, {""x"": 250.347, ""y"": 114.322}, {""x"": 218.549, ""y"": 136.278}, {""x"": 207.95, ""y"": 122.65}, {""x"": 204.921, ""y"": 143.849}, {""x"": 179.937, ""y"": 158.233}, {""x"": 153.438, ""y"": 187.76}, {""x"": 133.754, ""y"": 213.502}, {""x"": 137.539, ""y"": 237.729}, {""x"": 128.454, ""y"": 271.041}, {""x"": 150.41, ""y"": 322.524}, {""x"": 164.795, ""y"": 342.965}, {""x"": 198.864, ""y"": 349.779}, {""x"": 210.978, ""y"": 352.808}, {""x"": 244.29, ""y"": 331.609}, {""x"": 318.486, ""y"": 248.328}, {""x"": 329.085, ""y"": 228.644}, {""x"": 323.028, ""y"": 189.274}, {""x"": 309.4, ""y"": 158.99}]"
182,"[{""x"": 320, ""y"": 180.189}, {""x"": 289.716, ""y"": 127.192}, {""x"": 274.574, ""y"": 115.079}, {""x"": 258.675, ""y"": 112.05}, {""x"": 223.091, ""y"": 135.521}, {""x"": 210.978, ""y"": 121.893}, {""x"": 201.893, ""y"": 128.707}, {""x"": 204.921, ""y"": 143.849}, {""x"": 188.265, ""y"": 152.177}, {""x"": 132.997, ""y"": 214.259}, {""x"": 137.539, ""y"": 240.757}, {""x"": 132.997, ""y"": 264.984}, {""x"": 146.625, ""y"": 317.224}, {""x"": 167.066, ""y"": 342.965}, {""x"": 214.763, ""y"": 352.808}, {""x"": 313.943, ""y"": 256.656}, {""x"": 329.842, ""y"": 225.615}, {""x"": 318.486, ""y"": 175.647}]"
183,"[{""x"": 306.372, ""y"": 161.262}, {""x"": 289.716, ""y"": 130.221}, {""x"": 267.76, ""y"": 109.779}, {""x"": 247.319, ""y"": 121.136}, {""x"": 217.792, ""y"": 139.306}, {""x"": 210.221, ""y"": 120.379}, {""x"": 204.164, ""y"": 146.877}, {""x"": 185.994, ""y"": 158.233}, {""x"": 158.738, ""y"": 183.218}, {""x"": 133.754, ""y"": 215.016}, {""x"": 139.811, ""y"": 238.486}, {""x"": 133.754, ""y"": 255.899}, {""x"": 135.268, ""y"": 295.268}, {""x"": 157.224, ""y"": 331.609}, {""x"": 173.123, ""y"": 347.508}, {""x"": 195.079, ""y"": 348.265}, {""x"": 210.221, ""y"": 354.322}, {""x"": 230.662, ""y"": 346.751}, {""x"": 319.243, ""y"": 249.085}, {""x"": 328.328, ""y"": 233.186}, {""x"": 328.328, ""y"": 209.716}, {""x"": 304.101, ""y"": 158.234}]"
184,"[{""x"": 224.605, ""y"": 140.82}, {""x"": 210.978, ""y"": 128.707}, {""x"": 201.136, ""y"": 135.521}, {""x"": 206.435, ""y"": 146.877}, {""x"": 174.637, ""y"": 162.776}, {""x"": 134.511, ""y"": 213.502}, {""x"": 138.297, ""y"": 249.842}, {""x"": 132.997, ""y"": 273.312}, {""x"": 162.524, ""y"": 345.237}, {""x"": 213.249, ""y"": 356.593}, {""x"": 332.114, ""y"": 238.486}, {""x"": 316.215, ""y"": 171.104}, {""x"": 279.117, ""y"": 118.864}, {""x"": 247.319, ""y"": 113.565}, {""x"": 235.205, ""y"": 127.192}]"
185,"[{""x"": 188.265, ""y"": 158.233}, {""x"": 144.353, ""y"": 205.174}, {""x"": 132.997, ""y"": 220.315}, {""x"": 139.811, ""y"": 243.028}, {""x"": 132.997, ""y"": 264.984}, {""x"": 147.382, ""y"": 315.71}, {""x"": 162.524, ""y"": 339.937}, {""x"": 172.366, ""y"": 352.808}, {""x"": 201.893, ""y"": 353.565}, {""x"": 216.278, ""y"": 358.107}, {""x"": 322.271, ""y"": 249.842}, {""x"": 332.871, ""y"": 227.129}, {""x"": 313.943, ""y"": 171.104}, {""x"": 283.659, ""y"": 118.864}, {""x"": 259.432, ""y"": 116.593}, {""x"": 223.091, ""y"": 140.063}, {""x"": 204.164, ""y"": 128.707}, {""x"": 204.921, ""y"": 146.877}, {""x"": 185.994, ""y"": 162.019}]"
186,"[{""x"": 325.3, ""y"": 201.388}, {""x"": 304.858, ""y"": 158.991}, {""x"": 289.716, ""y"": 135.521}, {""x"": 273.06, ""y"": 121.136}, {""x"": 252.618, ""y"": 119.621}, {""x"": 222.334, ""y"": 140.82}, {""x"": 204.921, ""y"": 131.735}, {""x"": 207.192, ""y"": 149.905}, {""x"": 183.722, ""y"": 164.29}, {""x"": 150.41, ""y"": 198.36}, {""x"": 135.268, ""y"": 220.315}, {""x"": 138.297, ""y"": 244.543}, {""x"": 135.268, ""y"": 263.47}, {""x"": 142.082, ""y"": 310.41}, {""x"": 163.281, ""y"": 341.451}, {""x"": 179.937, ""y"": 352.808}, {""x"": 198.864, ""y"": 355.079}, {""x"": 214.006, ""y"": 361.893}, {""x"": 260.189, ""y"": 318.738}, {""x"": 302.587, ""y"": 271.798}, {""x"": 326.057, ""y"": 240.757}, {""x"": 325.3, ""y"": 202.145}]"
187,"[{""x"": 179.937, ""y"": 169.59}, {""x"": 135.268, ""y"": 225.615}, {""x"": 139.054, ""y"": 249.842}, {""x"": 132.24, ""y"": 274.826}, {""x"": 165.552, ""y"": 350.536}, {""x"": 215.521, ""y"": 358.864}, {""x"": 338.17, ""y"": 242.271}, {""x"": 320, ""y"": 183.218}, {""x"": 283.659, ""y"": 125.678}, {""x"": 257.918, ""y"": 115.836}, {""x"": 220.063, ""y"": 142.334}, {""x"": 214.763, ""y"": 131.735}, {""x"": 204.921, ""y"": 136.278}, {""x"": 207.95, ""y"": 152.934}, {""x"": 177.666, ""y"": 169.59}]"
188,"[{""x"": 206.436, ""y"": 152.177}, {""x"": 149.653, ""y"": 205.931}, {""x"": 136.782, ""y"": 226.372}, {""x"": 138.297, ""y"": 251.356}, {""x"": 135.268, ""y"": 274.069}, {""x"": 148.896, ""y"": 326.309}, {""x"": 175.394, ""y"": 356.593}, {""x"": 200.379, ""y"": 358.107}, {""x"": 220.063, ""y"": 361.893}, {""x"": 325.3, ""y"": 254.385}, {""x"": 330.599, ""y"": 220.315}, {""x"": 311.672, ""y"": 167.319}, {""x"": 284.416, ""y"": 126.435}, {""x"": 263.975, ""y"": 119.621}, {""x"": 223.091, ""y"": 145.363}, {""x"": 205.678, ""y"": 130.221}, {""x"": 205.678, ""y"": 152.934}]"
189,"[{""x"": 310.915, ""y"": 168.076}, {""x"": 329.085, ""y"": 212.744}, {""x"": 329.842, ""y"": 231.672}, {""x"": 325.3, ""y"": 256.656}, {""x"": 285.931, ""y"": 292.24}, {""x"": 259.432, ""y"": 327.823}, {""x"": 229.148, ""y"": 358.864}, {""x"": 201.893, ""y"": 362.65}, {""x"": 173.123, ""y"": 357.35}, {""x"": 154.953, ""y"": 333.88}, {""x"": 144.353, ""y"": 307.382}, {""x"": 138.297, ""y"": 273.312}, {""x"": 141.325, ""y"": 251.356}, {""x"": 136.025, ""y"": 228.644}, {""x"": 157.981, ""y"": 201.388}, {""x"": 198.107, ""y"": 162.019}, {""x"": 210.221, ""y"": 153.691}, {""x"": 202.65, ""y"": 134.006}, {""x"": 223.849, ""y"": 148.391}, {""x"": 259.432, ""y"": 122.65}, {""x"": 283.659, ""y"": 128.707}, {""x"": 311.672, ""y"": 171.104}]"
190,"[{""x"": 214.764, ""y"": 138.549}, {""x"": 133.754, ""y"": 231.672}, {""x"": 141.325, ""y"": 256.656}, {""x"": 139.054, ""y"": 296.025}, {""x"": 167.066, ""y"": 355.079}, {""x"": 213.249, ""y"": 364.921}, {""x"": 226.12, ""y"": 364.164}, {""x"": 332.114, ""y"": 243.028}, {""x"": 323.785, ""y"": 196.088}, {""x"": 295.016, ""y"": 143.091}, {""x"": 265.489, ""y"": 119.621}, {""x"": 223.849, ""y"": 148.391}, {""x"": 214.006, ""y"": 137.792}]"
191,"[{""x"": 311.672, ""y"": 174.89}, {""x"": 286.688, ""y"": 135.521}, {""x"": 260.189, ""y"": 126.435}, {""x"": 223.849, ""y"": 152.177}, {""x"": 208.707, ""y"": 141.577}, {""x"": 210.221, ""y"": 162.019}, {""x"": 186.751, ""y"": 174.132}, {""x"": 151.167, ""y"": 214.259}, {""x"": 136.025, ""y"": 233.943}, {""x"": 141.325, ""y"": 253.628}, {""x"": 135.268, ""y"": 286.183}, {""x"": 156.467, ""y"": 337.666}, {""x"": 174.637, ""y"": 361.893}, {""x"": 217.035, ""y"": 370.221}, {""x"": 282.145, ""y"": 309.653}, {""x"": 327.571, ""y"": 258.17}, {""x"": 329.842, ""y"": 207.445}, {""x"": 306.372, ""y"": 168.832}]"
192,"[{""x"": 308.644, ""y"": 169.59}, {""x"": 286.688, ""y"": 137.792}, {""x"": 265.489, ""y"": 128.707}, {""x"": 244.29, ""y"": 140.063}, {""x"": 226.12, ""y"": 155.205}, {""x"": 211.735, ""y"": 143.849}, {""x"": 208.707, ""y"": 164.29}, {""x"": 192.05, ""y"": 173.375}, {""x"": 167.823, ""y"": 199.874}, {""x"": 137.539, ""y"": 233.186}, {""x"": 142.839, ""y"": 258.927}, {""x"": 137.539, ""y"": 277.098}, {""x"": 141.325, ""y"": 308.139}, {""x"": 155.71, ""y"": 337.666}, {""x"": 169.338, ""y"": 361.893}, {""x"": 204.921, ""y"": 367.95}, {""x"": 220.063, ""y"": 370.221}, {""x"": 289.716, ""y"": 302.082}, {""x"": 329.085, ""y"": 258.927}, {""x"": 331.356, ""y"": 222.587}, {""x"": 306.373, ""y"": 165.048}]"
193,"[{""x"": 216.278, ""y"": 145.363}, {""x"": 137.539, ""y"": 238.486}, {""x"": 144.353, ""y"": 265.741}, {""x"": 135.268, ""y"": 295.268}, {""x"": 164.038, ""y"": 358.864}, {""x"": 177.666, ""y"": 367.95}, {""x"": 217.792, ""y"": 374.763}, {""x"": 324.543, ""y"": 267.256}, {""x"": 334.385, ""y"": 245.3}, {""x"": 316.972, ""y"": 191.546}, {""x"": 293.502, ""y"": 149.148}, {""x"": 266.246, ""y"": 129.464}, {""x"": 222.334, ""y"": 158.233}, {""x"": 216.278, ""y"": 143.849}]"
194,"[{""x"": 316.972, ""y"": 192.303}, {""x"": 292.744, ""y"": 148.391}, {""x"": 264.732, ""y"": 134.763}, {""x"": 224.606, ""y"": 162.776}, {""x"": 210.978, ""y"": 149.905}, {""x"": 210.978, ""y"": 171.104}, {""x"": 182.965, ""y"": 185.489}, {""x"": 135.268, ""y"": 241.514}, {""x"": 144.353, ""y"": 269.527}, {""x"": 135.268, ""y"": 289.211}, {""x"": 159.495, ""y"": 353.565}, {""x"": 176.151, ""y"": 369.464}, {""x"": 204.921, ""y"": 374.006}, {""x"": 220.063, ""y"": 380.82}, {""x"": 323.785, ""y"": 271.041}, {""x"": 333.628, ""y"": 252.871}, {""x"": 329.085, ""y"": 222.587}, {""x"": 314.7, ""y"": 186.246}]"
195,"[{""x"": 321.514, ""y"": 201.388}, {""x"": 297.287, ""y"": 158.991}, {""x"": 280.631, ""y"": 142.334}, {""x"": 261.703, ""y"": 137.792}, {""x"": 224.606, ""y"": 164.29}, {""x"": 211.735, ""y"": 152.177}, {""x"": 210.221, ""y"": 171.861}, {""x"": 192.05, ""y"": 183.975}, {""x"": 166.309, ""y"": 211.987}, {""x"": 140.568, ""y"": 243.028}, {""x"": 141.325, ""y"": 266.498}, {""x"": 139.054, ""y"": 289.211}, {""x"": 147.382, ""y"": 325.552}, {""x"": 167.066, ""y"": 364.164}, {""x"": 180.694, ""y"": 374.006}, {""x"": 204.921, ""y"": 377.035}, {""x"": 218.549, ""y"": 381.577}, {""x"": 282.145, ""y"": 322.524}, {""x"": 313.943, ""y"": 282.397}, {""x"": 332.871, ""y"": 260.442}, {""x"": 332.114, ""y"": 228.644}, {""x"": 318.486, ""y"": 196.845}]"
196,"[{""x"": 207.95, ""y"": 161.262}, {""x"": 194.322, ""y"": 187.76}, {""x"": 138.297, ""y"": 246.814}, {""x"": 146.625, ""y"": 273.312}, {""x"": 137.539, ""y"": 290.726}, {""x"": 154.953, ""y"": 346.751}, {""x"": 175.394, ""y"": 377.035}, {""x"": 220.82, ""y"": 383.091}, {""x"": 335.142, ""y"": 270.284}, {""x"": 335.142, ""y"": 234.7}, {""x"": 305.615, ""y"": 170.347}, {""x"": 280.631, ""y"": 140.82}, {""x"": 259.432, ""y"": 140.82}, {""x"": 226.12, ""y"": 168.076}, {""x"": 208.707, ""y"": 161.262}]"
197,"[{""x"": 314.7, ""y"": 190.789}, {""x"": 294.259, ""y"": 155.962}, {""x"": 265.489, ""y"": 143.849}, {""x"": 228.391, ""y"": 171.861}, {""x"": 215.521, ""y"": 155.962}, {""x"": 214.006, ""y"": 177.918}, {""x"": 187.508, ""y"": 196.845}, {""x"": 153.438, ""y"": 234.7}, {""x"": 139.054, ""y"": 255.899}, {""x"": 147.382, ""y"": 273.312}, {""x"": 140.568, ""y"": 299.054}, {""x"": 148.896, ""y"": 334.637}, {""x"": 171.609, ""y"": 371.735}, {""x"": 192.808, ""y"": 381.577}, {""x"": 209.464, ""y"": 379.306}, {""x"": 223.091, ""y"": 383.091}, {""x"": 281.388, ""y"": 332.366}, {""x"": 337.413, ""y"": 271.798}, {""x"": 330.599, ""y"": 219.558}, {""x"": 310.915, ""y"": 183.974}]"
198,"[{""x"": 323.028, ""y"": 207.445}, {""x"": 300.315, ""y"": 167.319}, {""x"": 279.117, ""y"": 149.905}, {""x"": 260.189, ""y"": 149.148}, {""x"": 229.148, ""y"": 174.132}, {""x"": 214.763, ""y"": 164.29}, {""x"": 214.006, ""y"": 180.946}, {""x"": 199.621, ""y"": 193.06}, {""x"": 175.394, ""y"": 216.53}, {""x"": 144.353, ""y"": 252.871}, {""x"": 148.139, ""y"": 274.826}, {""x"": 142.082, ""y"": 295.268}, {""x"": 149.653, ""y"": 332.366}, {""x"": 165.552, ""y"": 361.136}, {""x"": 177.666, ""y"": 378.549}, {""x"": 205.678, ""y"": 381.577}, {""x"": 219.306, ""y"": 385.363}, {""x"": 232.177, ""y"": 384.606}, {""x"": 283.659, ""y"": 331.609}, {""x"": 320, ""y"": 292.997}, {""x"": 338.17, ""y"": 267.256}, {""x"": 332.871, ""y"": 231.672}, {""x"": 318.486, ""y"": 201.388}]"
199,"[{""x"": 217.792, ""y"": 180.946}, {""x"": 198.107, ""y"": 196.845}, {""x"": 145.11, ""y"": 252.871}, {""x"": 148.896, ""y"": 280.126}, {""x"": 143.596, ""y"": 306.625}, {""x"": 162.524, ""y"": 358.864}, {""x"": 179.18, ""y"": 379.306}, {""x"": 210.221, ""y"": 385.363}, {""x"": 226.12, ""y"": 387.634}, {""x"": 338.17, ""y"": 271.041}, {""x"": 338.17, ""y"": 234.7}, {""x"": 303.344, ""y"": 165.804}, {""x"": 265.489, ""y"": 141.577}, {""x"": 232.177, ""y"": 174.132}, {""x"": 217.792, ""y"": 155.962}, {""x"": 215.52, ""y"": 181.704}]"
200,"[{""x"": 320, ""y"": 197.603}, {""x"": 297.287, ""y"": 158.991}, {""x"": 274.574, ""y"": 149.905}, {""x"": 232.934, ""y"": 174.89}, {""x"": 219.306, ""y"": 165.804}, {""x"": 217.035, ""y"": 184.732}, {""x"": 195.079, ""y"": 196.845}, {""x"": 149.653, ""y"": 251.356}, {""x"": 150.41, ""y"": 272.555}, {""x"": 145.868, ""y"": 292.997}, {""x"": 150.41, ""y"": 337.666}, {""x"": 180.694, ""y"": 377.035}, {""x"": 208.707, ""y"": 384.606}, {""x"": 228.391, ""y"": 389.148}, {""x"": 334.385, ""y"": 283.912}, {""x"": 341.956, ""y"": 255.899}, {""x"": 316.972, ""y"": 195.332}]"
50,"[{""x"": 182.857, ""y"": 326.91}, {""x"": 308.04, ""y"": 314.95}, {""x"": 322.392, ""y"": 237.608}, {""x"": 307.243, ""y"": 166.645}, {""x"": 237.076, ""y"": 158.671}, {""x"": 143.787, ""y"": 189.767}, {""x"": 130.233, ""y"": 250.365}, {""x"": 135.017, ""y"": 294.219}, {""x"": 173.289, ""y"": 319.734}]"
51,"[{""x"": 188.439, ""y"": 326.113}, {""x"": 290.498, ""y"": 321.329}, {""x"": 315.216, ""y"": 301.395}, {""x"": 323.189, ""y"": 237.608}, {""x"": 307.243, ""y"": 168.239}, {""x"": 241.063, ""y"": 161.063}, {""x"": 181.262, ""y"": 171.429}, {""x"": 150.166, ""y"": 190.565}, {""x"": 131.03, ""y"": 209.701}, {""x"": 138.206, ""y"": 301.395}, {""x"": 180.465, ""y"": 320.532}]"
